Time:1000Hz,Epoch,Channel 1,Channel 2,Event Id,Event Date,Event Duration
33.869,33869,-30512.22,7736.68,,,
33.87,33870,-30523.28,7726.24,,,
33.871,33871,-30533.39,7716.37,,,
33.872,33872,-30541.38,7708.2,,,
33.873,33873,-30545.91,7703.09,,,
33.874,33874,-30545.94,7702.23,,,
33.875,33875,-30541.16,7706.06,,,
33.876,33876,-30532.4,7713.94,,,
33.877,33877,-30521.41,7724.19,,,
33.878,33878,-30510.36,7734.65,,,
33.879,33879,-30501.14,7743.45,,,
33.88,33880,-30494.8,7749.57,,,
33.881,33881,-30491.56,7752.92,,,
33.882,33882,-30491.05,7753.97,,,
33.883,33883,-30492.89,7753.13,,,
33.884,33884,-30496.93,7750.38,,,
33.885,33885,-30503.21,7745.32,,,
33.886,33886,-30511.53,7737.74,,,
33.887,33887,-30521.03,7728.19,,,
33.888,33888,-30530.03,7718.34,,,
33.889,33889,-30536.41,7710.59,,,
33.89,33890,-30538.37,7707.28,,,
33.891,33891,-30535.12,7709.69,,,
33.892,33892,-30527.3,7717.42,,,
33.893,33893,-30516.75,7728.54,,,
33.894,33894,-30505.84,7740.36,,,
33.895,33895,-30496.55,7750.47,,,
33.896,33896,-30490.01,7757.52,,,
33.897,33897,-30486.42,7761.37,,,
33.898,33898,-30485.44,7762.59,,,
33.899,33899,-30486.8,7761.76,,,
33.9,33900,-30490.57,7758.9,,,
33.901,33901,-30497.03,7753.57,,,
33.902,33902,-30506.22,7745.34,,,
33.903,33903,-30517.42,7734.58,,,
33.904,33904,-30529.02,7722.73,,,
33.905,33905,-30538.83,7712.14,,,
33.906,33906,-30544.75,7705.24,,,
33.907,33907,-30545.5,7703.68,,,
33.908,33908,-30540.99,7707.71,,,
33.909,33909,-30532.27,7716.17,,,
33.91,33910,-30521.05,7727.11,,,
33.911,33911,-30509.15,7738.47,,,
33.912,33912,-30498.21,7748.64,,,
33.913,33913,-30489.58,7756.53,,,
33.914,33914,-30484.45,7761.4,,,
33.915,33915,-30483.87,7762.56,,,
33.916,33916,-30488.45,7759.42,,,
33.917,33917,-30497.94,7751.83,,,
33.918,33918,-30510.9,7740.58,,,
33.919,33919,-30524.71,7727.63,,,
33.92,33920,-30536.27,7715.72,,,
33.921,33921,-30542.94,7707.59,,,
33.922,33922,-30543.6,7704.91,,,
33.923,33923,-30538.97,7707.71,,,
33.924,33924,-30531.31,7714.45,,,
33.925,33925,-30523.31,7722.79,,,
33.926,33926,-30516.94,7730.68,,,
33.927,33927,-30512.72,7737.14,,,
33.928,33928,-30509.76,7742.38,,,
33.929,33929,-30506.63,7747.22,,,
33.93,33930,-30502.38,7752.15,,,
33.931,33931,-30497.36,7756.75,,,
33.932,33932,-30493.14,7759.64,,,
33.933,33933,-30491.83,7759.19,,,
33.934,33934,-30494.97,7754.45,,,
33.935,33935,-30502.72,7745.79,,,
33.936,33936,-30513.68,7734.9,,,
33.937,33937,-30525.49,7724.09,,,
33.938,33938,-30535.7,7715.41,,,
33.939,33939,-30542.59,7709.9,,,
33.94,33940,-30545.5,7707.52,,,
33.941,33941,-30544.57,7707.62,,,
33.942,33942,-30540.32,7709.65,,,
33.943,33943,-30533.3,7713.52,,,
33.944,33944,-30524.06,7719.52,,,
33.945,33945,-30513.45,7727.76,,,
33.946,33946,-30502.84,7737.52,,,
33.947,33947,-30494.08,7747.15,,,
33.948,33948,-30489.03,7754.36,,,
33.949,33949,-30488.86,7757.14,,,
33.95,33950,-30493.58,7754.55,,,
33.951,33951,-30501.98,7747.1,,,
33.952,33952,-30512.16,7736.49,,,
33.953,33953,-30522.28,7724.92,,,
33.954,33954,-30531.12,7714.32,,,
33.955,33955,-30538.12,7706,,,
33.956,33956,-30543.01,7700.73,,,
33.957,33957,-30545.25,7699.11,,,
33.958,33958,-30543.78,7701.78,,,
33.959,33959,-30537.46,7709.27,,,
33.96,33960,-30525.92,7721.39,,,
33.961,33961,-30510.31,7736.73,,,
33.962,33962,-30493.54,7752.56,,,
33.963,33963,-30479.5,7765.43,,,
33.964,33964,-30471.65,7772.38,,,
33.965,33965,-30471.59,7772.11,,,
33.966,33966,-30478.37,7765.47,,,
33.967,33967,-30488.95,7755.13,,,
33.968,33968,-30499.69,7744.27,,,
33.969,33969,-30507.99,7735.25,,,
33.97,33970,-30513.36,7728.78,,,
33.971,33971,-30517.15,7724,,,
33.972,33972,-30521.35,7719.55,,,
33.973,33973,-30526.87,7714.79,,,
33.974,33974,-30532.63,7710.56,,,
33.975,33975,-30535.8,7708.92,,,
33.976,33976,-30533.29,7712.05,,,
33.977,33977,-30523.62,7720.84,,,
33.978,33978,-30508.16,7734.08,,,
33.979,33979,-30490.99,7748.66,,,
33.98,33980,-30477.36,7760.69,,,
33.981,33981,-30471.47,7767.09,,,
33.982,33982,-30474.73,7766.7,,,
33.983,33983,-30485.33,7760.49,,,
33.984,33984,-30499.28,7750.72,,,
33.985,33985,-30512.39,7739.76,,,
33.986,33986,-30522.06,7729.12,,,
33.987,33987,-30527.96,7719.26,,,
33.988,33988,-30531.49,7710.16,,,
33.989,33989,-30534.31,7702.18,,,
33.99,33990,-30536.95,7696.54,,,
33.991,33991,-30538.28,7695.15,,,
33.992,33992,-30536.19,7699.65,,,
33.993,33993,-30528.92,7710.42,,,
33.994,33994,-30516.36,7725.94,,,
33.995,33995,-30500.55,7743.13,,,
33.996,33996,-30484.96,7758.36,,,
33.997,33997,-30473.16,7768.74,,,
33.998,33998,-30467.46,7772.96,,,
33.999,33999,-30468.23,7771.41,,,
34,34000,-30474.22,7765.51,,,
34.001,34001,-30483.49,7756.84,,,
34.002,34002,-30494.3,7746.51,,,
34.003,34003,-30505.54,7735.2,,,
34.004,34004,-30516.46,7723.68,,,
34.005,34005,-30526.05,7713.34,,,
34.006,34006,-30532.68,7706.29,,,
34.007,34007,-30534.37,7704.78,,,
34.008,34008,-30529.66,7710.16,,,
34.009,34009,-30518.58,7722.01,,,
34.01,34010,-30503.13,7737.86,,,
34.011,34011,-30486.84,7753.93,,,
34.012,34012,-30473.53,7766.46,,,
34.013,34013,-30465.86,7773.05,,,
34.014,34014,-30464.42,7773.41,,,
34.015,34015,-30467.84,7769.09,,,
34.016,34016,-30473.77,7762.45,,,
34.017,34017,-30480.24,7755.43,,,
34.018,34018,-30486.59,7748.77,,,
34.019,34019,-30493.43,7742.07,,,
34.02,34020,-30501.77,7734.55,,,
34.021,34021,-30511.79,7726.08,,,
34.022,34022,-30522.13,7717.74,,,
34.023,34023,-30530.06,7711.7,,,
34.024,34024,-30532.65,7710.26,,,
34.025,34025,-30528.14,7714.76,,,
34.026,34026,-30517.01,7724.84,,,
34.027,34027,-30501.89,7738.37,,,
34.028,34028,-30486.58,7752.28,,,
34.029,34029,-30474.58,7763.66,,,
34.03,34030,-30467.83,7770.67,,,
34.031,34031,-30466.44,7772.91,,,
34.032,34032,-30469.21,7771.09,,,
34.033,34033,-30474.64,7766.27,,,
34.034,34034,-30481.85,7759.25,,,
34.035,34035,-30490.76,7750.36,,,
34.036,34036,-30501.52,7739.71,,,
34.037,34037,-30513.74,7727.78,,,
34.038,34038,-30525.93,7715.8,,,
34.039,34039,-30535.64,7705.74,,,
34.04,34040,-30540.29,7699.81,,,
34.041,34041,-30538.28,7699.66,,,
34.042,34042,-30529.73,7705.71,,,
34.043,34043,-30516.47,7716.96,,,
34.044,34044,-30501.38,7731.2,,,
34.045,34045,-30487.33,7745.79,,,
34.046,34046,-30476.32,7758.34,,,
34.047,34047,-30469.23,7767.23,,,
34.048,34048,-30466.16,7771.79,,,
34.049,34049,-30466.94,7772.04,,,
34.05,34050,-30471.52,7768.43,,,
34.051,34051,-30479.84,7761.59,,,
34.052,34052,-30491.43,7752.31,,,
34.053,34053,-30504.85,7741.65,,,
34.054,34054,-30517.66,7731.04,,,
34.055,34055,-30526.93,7722.22,,,
34.056,34056,-30530.21,7716.91,,,
34.057,34057,-30526.46,7716.4,,,
34.058,34058,-30516.52,7721.12,,,
34.059,34059,-30502.8,7730.39,,,
34.06,34060,-30488.4,7742.53,,,
34.061,34061,-30476.12,7755.24,,,
34.062,34062,-30467.63,7766.13,,,
34.063,34063,-30463.39,7773.25,,,
34.064,34064,-30463,7775.48,,,
34.065,34065,-30465.82,7772.62,,,
34.066,34066,-30471.34,7765.36,,,
34.067,34067,-30479.27,7754.98,,,
34.068,34068,-30489.26,7743.06,,,
34.069,34069,-30500.57,7731.09,,,
34.07,34070,-30511.98,7720.34,,,
34.071,34071,-30521.99,7711.72,,,
34.072,34072,-30529.25,7705.79,,,
34.073,34073,-30532.89,7702.93,,,
34.074,34074,-30532.68,7703.39,,,
34.075,34075,-30528.86,7707.34,,,
34.076,34076,-30521.92,7714.73,,,
34.077,34077,-30512.45,7725.06,,,
34.078,34078,-30501.21,7737.22,,,
34.079,34079,-30489.37,7749.39,,,
34.08,34080,-30478.65,7759.36,,,
34.081,34081,-30471.09,7764.95,,,
34.082,34082,-30468.5,7764.72,,,
34.083,34083,-30471.78,7758.46,,,
34.084,34084,-30480.38,7747.34,,,
34.085,34085,-30492.44,7733.64,,,
34.086,34086,-30505.34,7720.07,,,
34.087,34087,-30516.71,7708.91,,,
34.088,34088,-30525.17,7701.47,,,
34.089,34089,-30530.54,7697.88,,,
34.09,34090,-30533.47,7697.47,,,
34.091,34091,-30534.61,7699.36,,,
34.092,34092,-30533.97,7703,,,
34.093,34093,-30530.78,7708.42,,,
34.094,34094,-30524.09,7715.98,,,
34.095,34095,-30513.61,7725.78,,,
34.096,34096,-30500.44,7737.16,,,
34.097,34097,-30487.12,7748.48,,,
34.098,34098,-30476.91,7757.38,,,
34.099,34099,-30472.62,7761.59,,,
34.1,34100,-30475.52,7759.68,,,
34.101,34101,-30484.86,7751.68,,,
34.102,34102,-30498.28,7739.14,,,
34.103,34103,-30512.71,7724.61,,,
34.104,34104,-30525.44,7710.92,,,
34.105,34105,-30534.74,7700.37,,,
34.106,34106,-30539.91,7694.31,,,
34.107,34107,-30540.86,7693.11,,,
34.108,34108,-30537.68,7696.4,,,
34.109,34109,-30530.5,7703.44,,,
34.11,34110,-30519.74,7713.32,,,
34.111,34111,-30506.53,7724.99,,,
34.112,34112,-30492.86,7737.21,,,
34.113,34113,-30481.26,7748.5,,,
34.114,34114,-30474.07,7757.26,,,
34.115,34115,-30472.58,7762.13,,,
34.116,34116,-30476.55,7762.27,,,
34.117,34117,-30484.47,7757.64,,,
34.118,34118,-30494.3,7749.02,,,
34.119,34119,-30504.38,7737.77,,,
34.12,34120,-30514.03,7725.54,,,
34.121,34121,-30523.29,7714.03,,,
34.122,34122,-30532.28,7704.77,,,
34.123,34123,-30540.34,7699.08,,,
34.124,34124,-30545.7,7697.98,,,
34.125,34125,-30545.99,7701.98,,,
34.126,34126,-30539.33,7710.88,,,
34.127,34127,-30525.51,7723.57,,,
34.128,34128,-30506.6,7738.04,,,
34.129,34129,-30486.56,7751.81,,,
34.13,34130,-30469.98,7762.44,,,
34.131,34131,-30460.47,7768.25,,,
34.132,34132,-30459.49,7768.66,,,
34.133,34133,-30466.14,7764.28,,,
34.134,34134,-30477.84,7756.44,,,
34.135,34135,-30491.51,7746.73,,,
34.136,34136,-30504.68,7736.49,,,
34.137,34137,-30515.9,7726.69,,,
34.138,34138,-30524.52,7718.11,,,
34.139,34139,-30530.07,7711.62,,,
34.14,34140,-30531.88,7708.36,,,
34.141,34141,-30529.07,7709.48,,,
34.142,34142,-30521.17,7715.7,,,
34.143,34143,-30508.79,7726.74,,,
34.144,34144,-30493.89,7741.03,,,
34.145,34145,-30479.44,7755.94,,,
34.146,34146,-30468.52,7768.48,,,
34.147,34147,-30463.22,7776.25,,,
34.148,34148,-30463.99,7778.07,,,
34.149,34149,-30469.65,7774.28,,,
34.15,34150,-30478.14,7766.34,,,
34.151,34151,-30487.45,7756.1,,,
34.152,34152,-30496.38,7745.17,,,
34.153,34153,-30504.64,7734.57,,,
34.154,34154,-30512.43,7724.79,,,
34.155,34155,-30519.71,7716.33,,,
34.156,34156,-30525.79,7709.96,,,
34.157,34157,-30529.28,7706.9,,,
34.158,34158,-30528.67,7708.4,,,
34.159,34159,-30523.09,7715.16,,,
34.16,34160,-30512.84,7726.75,,,
34.161,34161,-30499.5,7741.43,,,
34.162,34162,-30485.53,7756.47,,,
34.163,34163,-30473.54,7768.93,,,
34.164,34164,-30465.64,7776.46,,,
34.165,34165,-30463,7777.94,,,
34.166,34166,-30465.74,7773.6,,,
34.167,34167,-30473.13,7764.76,,,
34.168,34168,-30483.79,7753.3,,,
34.169,34169,-30495.97,7741.1,,,
34.17,34170,-30507.76,7729.71,,,
34.171,34171,-30517.44,7720.22,,,
34.172,34172,-30523.73,7713.41,,,
34.173,34173,-30526.11,7709.76,,,
34.174,34174,-30524.82,7709.56,,,
34.175,34175,-30520.7,7712.83,,,
34.176,34176,-30514.7,7719.31,,,
34.177,34177,-30507.44,7728.38,,,
34.178,34178,-30499.04,7739.09,,,
34.179,34179,-30489.35,7750.31,,,
34.18,34180,-30478.54,7760.75,,,
34.181,34181,-30467.71,7769.05,,,
34.182,34182,-30459.11,7773.86,,,
34.183,34183,-30455.69,7773.96,,,
34.184,34184,-30460.01,7768.56,,,
34.185,34185,-30473.01,7757.62,,,
34.186,34186,-30493.1,7742.17,,,
34.187,34187,-30516.23,7724.38,,,
34.188,34188,-30536.96,7707.3,,,
34.189,34189,-30550.17,7694.22,,,
34.19,34190,-30552.82,7687.79,,,
34.191,34191,-30544.9,7689.29,,,
34.192,34192,-30529.31,7698.18,,,
34.193,34193,-30510.66,7712.28,,,
34.194,34194,-30493.55,7728.41,,,
34.195,34195,-30481.08,7743.36,,,
34.196,34196,-30474.14,7754.76,,,
34.197,34197,-30471.76,7761.54,,,
34.198,34198,-30472.06,7763.93,,,
34.199,34199,-30473.46,7762.91,,,
34.2,34200,-30475.44,7759.56,,,
34.201,34201,-30478.58,7754.56,,,
34.202,34202,-30483.91,7748.07,,,
34.203,34203,-30492.04,7739.98,,,
34.204,34204,-30502.43,7730.48,,,
34.205,34205,-30513.34,7720.45,,,
34.206,34206,-30522.28,7711.58,,,
34.207,34207,-30526.94,7705.93,,,
34.208,34208,-30526.05,7705.26,,,
34.209,34209,-30519.82,7710.28,,,
34.21,34210,-30509.85,7720.18,,,
34.211,34211,-30498.47,7732.84,,,
34.212,34212,-30487.98,7745.34,,,
34.213,34213,-30479.98,7754.95,,,
34.214,34214,-30475.15,7759.82,,,
34.215,34215,-30473.51,7759.4,,,
34.216,34216,-30474.76,7754.27,,,
34.217,34217,-30478.72,7745.73,,,
34.218,34218,-30485.41,7735.23,,,
34.219,34219,-30494.75,7723.99,,,
34.22,34220,-30506.14,7713.05,,,
34.221,34221,-30518.17,7703.4,,,
34.222,34222,-30528.66,7696.17,,,
34.223,34223,-30535.21,7692.57,,,
34.224,34224,-30535.99,7693.58,,,
34.225,34225,-30530.5,7699.47,,,
34.226,34226,-30519.82,7709.46,,,
34.227,34227,-30506.35,7721.79,,,
34.228,34228,-30492.99,7734.18,,,
34.229,34229,-30482.23,7744.47,,,
34.23,34230,-30475.54,7751.25,,,
34.231,34231,-30473.23,7754.1,,,
34.232,34232,-30474.85,7753.35,,,
34.233,34233,-30479.8,7749.63,,,
34.234,34234,-30487.73,7743.46,,,
34.235,34235,-30498.46,7735.1,,,
34.236,34236,-30511.59,7724.85,,,
34.237,34237,-30526,7713.49,,,
34.238,34238,-30539.63,7702.53,,,
34.239,34239,-30549.93,7694.06,,,
34.24,34240,-30554.67,7690.15,,,
34.241,34241,-30552.88,7692,,,
34.242,34242,-30545.32,7699.41,,,
34.243,34243,-30534.24,7710.75,,,
34.244,34244,-30522.48,7723.56,,,
34.245,34245,-30512.35,7735.46,,,
34.246,34246,-30504.91,7744.91,,,
34.247,34247,-30500,7751.46,,,
34.248,34248,-30496.96,7755.35,,,
34.249,34249,-30495.63,7756.83,,,
34.25,34250,-30496.88,7755.63,,,
34.251,34251,-30502.42,7750.94,,,
34.252,34252,-30513.72,7741.98,,,
34.253,34253,-30530.81,7728.9,,,
34.254,34254,-30551.47,7713.35,,,
34.255,34255,-30571.47,7698.34,,,
34.256,34256,-30585.88,7687.42,,,
34.257,34257,-30590.91,7683.37,,,
34.258,34258,-30585.38,7687.09,,,
34.259,34259,-30571.19,7697.28,,,
34.26,34260,-30552.58,7710.94,,,
34.261,34261,-30534.42,7724.63,,,
34.262,34262,-30520.57,7735.64,,,
34.263,34263,-30512.79,7742.72,,,
34.264,34264,-30510.8,7746.07,,,
34.265,34265,-30513.14,7746.6,,,
34.266,34266,-30518.29,7745.12,,,
34.267,34267,-30525.46,7741.87,,,
34.268,34268,-30534.58,7736.57,,,
34.269,34269,-30545.73,7728.93,,,
34.27,34270,-30558.47,7719.24,,,
34.271,34271,-30571.43,7708.6,,,
34.272,34272,-30582.6,7698.76,,,
34.273,34273,-30589.97,7691.51,,,
34.274,34274,-30592.36,7688.13,,,
34.275,34275,-30589.72,7689.11,,,
34.276,34276,-30583.06,7694.17,,,
34.277,34277,-30573.9,7702.62,,,
34.278,34278,-30563.7,7713.52,,,
34.279,34279,-30553.64,7725.75,,,
34.28,34280,-30544.76,7737.84,,,
34.281,34281,-30538.16,7747.87,,,
34.282,34282,-30535.2,7753.7,,,
34.283,34283,-30537.16,7753.49,,,
34.284,34284,-30544.71,7746.54,,,
34.285,34285,-30557.31,7733.76,,,
34.286,34286,-30573,7717.68,,,
34.287,34287,-30588.86,7701.73,,,
34.288,34288,-30601.83,7689.17,,,
34.289,34289,-30609.74,7682.09,,,
34.29,34290,-30611.86,7680.94,,,
34.291,34291,-30608.9,7684.8,,,
34.292,34292,-30602.37,7692.11,,,
34.293,34293,-30593.85,7701.46,,,
34.294,34294,-30584.45,7711.95,,,
34.295,34295,-30574.81,7722.98,,,
34.296,34296,-30565.46,7733.82,,,
34.297,34297,-30557.26,7743.12,,,
34.298,34298,-30551.57,7749.02,,,
34.299,34299,-30549.91,7749.77,,,
34.3,34300,-30553.29,7744.53,,,
34.301,34301,-30561.6,7734.04,,,
34.302,34302,-30573.4,7720.51,,,
34.303,34303,-30586.34,7706.89,,,
34.304,34304,-30597.82,7695.82,,,
34.305,34305,-30605.83,7688.79,,,
34.306,34306,-30609.37,7685.9,,,
34.307,34307,-30608.36,7686.39,,,
34.308,34308,-30603.35,7689.41,,,
34.309,34309,-30595.1,7694.61,,,
34.31,34310,-30584.5,7702.19,,,
34.311,34311,-30572.71,7712.26,,,
34.312,34312,-30561.35,7724.11,,,
34.313,34313,-30552.47,7735.87,,,
34.314,34314,-30548.05,7744.82,,,
34.315,34315,-30549.28,7748.38,,,
34.316,34316,-30555.95,7745.28,,,
34.317,34317,-30566.28,7736.22,,,
34.318,34318,-30577.52,7723.64,,,
34.319,34319,-30586.98,7710.75,,,
34.32,34320,-30593.03,7700.26,,,
34.321,34321,-30595.61,7693.47,,,
34.322,34322,-30595.86,7690.21,,,
34.323,34323,-30595.22,7689.56,,,
34.324,34324,-30594.42,7690.76,,,
34.325,34325,-30593,7693.86,,,
34.326,34326,-30589.68,7699.57,,,
34.327,34327,-30583.34,7708.45,,,
34.328,34328,-30574.04,7720.03,,,
34.329,34329,-30563.47,7732.37,,,
34.33,34330,-30554.54,7742.55,,,
34.331,34331,-30550.15,7747.79,,,
34.332,34332,-30551.91,7746.71,,,
34.333,34333,-30559.31,7740,,,
34.334,34334,-30569.99,7730.04,,,
34.335,34335,-30580.82,7719.8,,,
34.336,34336,-30589.31,7711.44,,,
34.337,34337,-30594.5,7705.55,,,
34.338,34338,-30597.07,7701.27,,,
34.339,34339,-30598.49,7697.31,,,
34.34,34340,-30599.84,7693.17,,,
34.341,34341,-30600.99,7689.81,,,
34.342,34342,-30600.59,7689.35,,,
34.343,34343,-30596.89,7693.94,,,
34.344,34344,-30588.92,7704.39,,,
34.345,34345,-30577.38,7719.28,,,
34.346,34346,-30564.66,7735.25,,,
34.347,34347,-30554.06,7748.12,,,
34.348,34348,-30548.5,7754.54,,,
34.349,34349,-30549.4,7753.14,,,
34.35,34350,-30556.31,7744.9,,,
34.351,34351,-30567.31,7732.38,,,
34.352,34352,-30579.92,7718.55,,,
34.353,34353,-30592.05,7705.68,,,
34.354,34354,-30602.46,7694.89,,,
34.355,34355,-30610.72,7686.45,,,
34.356,34356,-30616.64,7680.34,,,
34.357,34357,-30619.92,7676.88,,,
34.358,34358,-30619.96,7676.71,,,
34.359,34359,-30616.23,7680.35,,,
34.36,34360,-30608.75,7687.7,,,
34.361,34361,-30598.43,7697.65,,,
34.362,34362,-30587.02,7708.37,,,
34.363,34363,-30576.59,7717.94,,,
34.364,34364,-30568.93,7724.99,,,
34.365,34365,-30565.02,7729.09,,,
34.366,34366,-30564.98,7730.42,,,
34.367,34367,-30568.37,7729.31,,,
34.368,34368,-30574.61,7725.63,,,
34.369,34369,-30583.23,7718.88,,,
34.37,34370,-30593.76,7708.62,,,
34.371,34371,-30605.4,7695.39,,,
34.372,34372,-30616.71,7681.16,,,
34.373,34373,-30625.59,7669.21,,,
34.374,34374,-30629.8,7663.05,,,
34.375,34375,-30627.74,7665.05,,,
34.376,34376,-30619.25,7675.24,,,
34.377,34377,-30605.91,7691.05,,,
34.378,34378,-30590.69,7708.17,,,
34.379,34379,-30577.08,7722.13,,,
34.38,34380,-30567.97,7729.92,,,
34.381,34381,-30564.89,7730.89,,,
34.382,34382,-30567.75,7726.51,,,
34.383,34383,-30575.2,7719.28,,,
34.384,34384,-30585.39,7711.31,,,
34.385,34385,-30596.53,7703.49,,,
34.386,34386,-30607.33,7695.5,,,
34.387,34387,-30616.85,7686.72,,,
34.388,34388,-30624.25,7677.29,,,
34.389,34389,-30628.57,7668.76,,,
34.39,34390,-30628.78,7663.78,,,
34.391,34391,-30624.19,7664.95,,,
34.392,34392,-30614.9,7673.42,,,
34.393,34393,-30602.14,7687.98,,,
34.394,34394,-30588.16,7705.17,,,
34.395,34395,-30575.65,7720.52,,,
34.396,34396,-30567.04,7730.18,,,
34.397,34397,-30563.71,7732.4,,,
34.398,34398,-30565.67,7728.02,,,
34.399,34399,-30571.73,7719.78,,,
34.4,34400,-30580.05,7710.99,,,
34.401,34401,-30588.84,7703.95,,,
34.402,34402,-30596.92,7699.19,,,
34.403,34403,-30603.9,7695.61,,,
34.404,34404,-30609.97,7691.53,,,
34.405,34405,-30615.42,7685.89,,,
34.406,34406,-30620.2,7679.15,,,
34.407,34407,-30623.65,7673.24,,,
34.408,34408,-30624.67,7670.77,,,
34.409,34409,-30622.1,7673.77,,,
34.41,34410,-30615.32,7682.66,,,
34.411,34411,-30604.7,7695.92,,,
34.412,34412,-30591.76,7710.54,,,
34.413,34413,-30578.89,7723.09,,,
34.414,34414,-30568.75,7730.87,,,
34.415,34415,-30563.51,7732.68,,,
34.416,34416,-30564.23,7728.93,,,
34.417,34417,-30570.59,7721.17,,,
34.418,34418,-30581.08,7711.38,,,
34.419,34419,-30593.54,7701.24,,,
34.42,34420,-30605.82,7691.84,,,
34.421,34421,-30616.3,7683.7,,,
34.422,34422,-30624.1,7677.09,,,
34.423,34423,-30628.87,7672.4,,,
34.424,34424,-30630.49,7670.29,,,
34.425,34425,-30628.75,7671.56,,,
34.426,34426,-30623.37,7676.83,,,
34.427,34427,-30614.27,7686.13,,,
34.428,34428,-30602.01,7698.63,,,
34.429,34429,-30588.07,7712.65,,,
34.43,34430,-30574.78,7725.9,,,
34.431,34431,-30564.74,7735.97,,,
34.432,34432,-30560.12,7740.88,,,
34.433,34433,-30561.84,7739.59,,,
34.434,34434,-30569.35,7732.25,,,
34.435,34435,-30580.82,7720.16,,,
34.436,34436,-30593.87,7705.48,,,
34.437,34437,-30606.34,7690.73,,,
34.438,34438,-30616.79,7678.25,,,
34.439,34439,-30624.6,7669.78,,,
34.44,34440,-30629.58,7666.21,,,
34.441,34441,-30631.46,7667.63,,,
34.442,34442,-30629.71,7673.5,,,
34.443,34443,-30623.67,7682.88,,,
34.444,34444,-30613.19,7694.63,,,
34.445,34445,-30599.13,7707.43,,,
34.446,34446,-30583.68,7719.84,,,
34.447,34447,-30569.95,7730.33,,,
34.448,34448,-30561.08,7737.35,,,
34.449,34449,-30559.15,7739.66,,,
34.45,34450,-30564.48,7736.62,,,
34.451,34451,-30575.44,7728.51,,,
34.452,34452,-30589.17,7716.57,,,
34.453,34453,-30602.53,7702.79,,,
34.454,34454,-30613.17,7689.52,,,
34.455,34455,-30619.96,7678.89,,,
34.456,34456,-30622.98,7672.37,,,
34.457,34457,-30622.89,7670.6,,,
34.458,34458,-30620.33,7673.4,,,
34.459,34459,-30615.53,7680.04,,,
34.46,34460,-30608.39,7689.5,,,
34.461,34461,-30598.92,7700.67,,,
34.462,34462,-30587.69,7712.39,,,
34.463,34463,-30576.1,7723.38,,,
34.464,34464,-30566.15,7732.24,,,
34.465,34465,-30559.92,7737.51,,,
34.466,34466,-30558.93,7737.96,,,
34.467,34467,-30563.62,7733.03,,,
34.468,34468,-30573.31,7723.08,,,
34.469,34469,-30586.34,7709.58,,,
34.47,34470,-30600.5,7694.9,,,
34.471,34471,-30613.56,7681.75,,,
34.472,34472,-30623.56,7672.53,,,
34.473,34473,-30629.14,7668.75,,,
34.474,34474,-30629.63,7670.66,,,
34.475,34475,-30625.2,7677.34,,,
34.476,34476,-30616.77,7687.04,,,
34.477,34477,-30605.93,7697.78,,,
34.478,34478,-30594.59,7707.88,,,
34.479,34479,-30584.6,7716.24,,,
34.48,34480,-30577.35,7722.35,,,
34.481,34481,-30573.58,7726.05,,,
34.482,34482,-30573.36,7727.23,,,
34.483,34483,-30576.36,7725.63,,,
34.484,34484,-30582.1,7720.87,,,
34.485,34485,-30590.14,7712.73,,,
34.486,34486,-30600.02,7701.53,,,
34.487,34487,-30611.05,7688.35,,,
34.488,34488,-30622.14,7675.08,,,
34.489,34489,-30631.74,7664.04,,,
34.49,34490,-30638.13,7657.45,,,
34.491,34491,-30639.83,7656.76,,,
34.492,34492,-30636.14,7662.27,,,
34.493,34493,-30627.43,7672.99,,,
34.494,34494,-30615.11,7686.89,,,
34.495,34495,-30601.34,7701.42,,,
34.496,34496,-30588.54,7714.1,,,
34.497,34497,-30578.88,7722.94,,,
34.498,34498,-30574.02,7726.72,,,
34.499,34499,-30574.83,7725.1,,,
34.5,34500,-30581.35,7718.49,,,
34.501,34501,-30592.69,7707.97,,,
34.502,34502,-30607.12,7695.15,,,
34.503,34503,-30622.16,7681.96,,,
34.504,34504,-30635.07,7670.42,,,
34.505,34505,-30643.42,7662.27,,,
34.506,34506,-30645.71,7658.64,,,
34.507,34507,-30641.84,7659.8,,,
34.508,34508,-30633.05,7665.14,,,
34.509,34509,-30621.49,7673.4,,,
34.51,34510,-30609.5,7683.01,,,
34.511,34511,-30598.89,7692.54,,,
34.512,34512,-30590.61,7700.92,,,
34.513,34513,-30584.86,7707.47,,,
34.514,34514,-30581.54,7711.83,,,
34.515,34515,-30580.66,7713.65,,,
34.516,34516,-30582.56,7712.6,,,
34.517,34517,-30587.71,7708.38,,,
34.518,34518,-30596.24,7700.98,,,
34.519,34519,-30607.52,7690.89,,,
34.52,34520,-30620.07,7679.24,,,
34.521,34521,-30631.91,7667.62,,,
34.522,34522,-30641.09,7657.79,,,
34.523,34523,-30646.26,7651.32,,,
34.524,34524,-30646.93,7649.21,,,
34.525,34525,-30643.36,7651.81,,,
34.526,34526,-30636.21,7658.83,,,
34.527,34527,-30626.28,7669.41,,,
34.528,34528,-30614.46,7682.25,,,
34.529,34529,-30601.93,7695.67,,,
34.53,34530,-30590.3,7707.74,,,
34.531,34531,-30581.59,7716.49,,,
34.532,34532,-30577.76,7720.31,,,
34.533,34533,-30579.97,7718.4,,,
